-26.329127161182377, 40.60913970998327, 17
-0.9272169548243028, 59.21744283324037, 17
5.748396542108182, 53.471660624651406, 17
10.792317345231453, 51.856002509760174, 17
15.58839933073061, 52.39298661461237,17
35.898982152816515, 50.07511851645286,17
41.58045175683212, 51.6139152258784,17
48.5324874511991, 57.30688789737869,17
54.60610708310095, 65.31302286670382,17
-7.503154822935564, 77.5806451612903,8
-0.2947787680416525, 81.12903225806451,8
2.263191103399322, 88.70967741935483,8
4.706207114125725, 90.32258064516128,8
9.734206167678849, 77.41935483870967,8
14.871243788942351, 75.32258064516128,8
19.7669374556353, 70.64516129032258,8
26.367812918999917, 71.12903225806451,8
32.114717248994396, 70.16129032258064,8
-12.500856726033732, 50.16047702505557,2
-1.3443255363105209, 61.893021844066084,2
1.3599913837838642, 52.71361851703172,2
4.034934839865656, 53.192210157343865,2
6.7108574114145085, 53.348868632077796,2
13.052098734003692, 48.34872176475773,2
16.725739966514226, 40.4554845152889,2
20.8551594489538, 42.70235868916022,2
24.762319720364616, 38.028061449286724,2
30.343767440494247, 42.84805107066278,2
36.427501395239545, 42.5163267504137,2
43.70918312396577, 48.29937434521655,2
49.76941830750101, 55.69404599884466,2
53.90911850234497, 54.560621934144706,2
59.00100848893106, 60.347194344629074,2
-13.980314378556574, 42.23783175053555,3
-10.55562021661104, 42.40562194673119,3
-1.710868614677075, 40.841719173191336,3
0.7823917809856695, 37.67371192556081,3
1.922572405527582, 36.565617165308254,3
2.848910181599699, 35.61568684196453,3
3.7727943327555735, 32.60225796405754,3
5.69775744974001, 31.496239347964917,3
6.5538838051318535, 31.49850423250298,3
7.623853008993478, 31.34260468013224,3
8.478091960603592, 29.757562984237026,3
3.4342675251437136, 48.98576613840865,12
6.078226950245391, 50.553138671968256,12
8.407017911288992, 49.11697083467439,12
10.408813506075912, 49.25525935256951,12
12.544955318025092, 47.3903663105763,12
14.485491255330192, 46.241247245394376,12
16.274679803562545, 53.676180033786764,12
18.275366626268347, 54.24365574474835,12
20.083773890573436, 54.239343853321785,12
22.663516932643635, 55.66380798531493,12
25.114088027263467, 57.08858010955284,12
-6.150203309460338, 71.17962482955171,8
-0.2101273908824055, 71.73611537658317,8
1.7915801628932506, 71.87400955738731,8
4.580758694397016, 68.15839096839181,8
6.195871159539575, 68.01189759591168,8
11.429646327530929, 67.28618724125644,8
12.472236895446112, 64.43064137685342,8
14.544058572779864, 62.85652862916598,8
16.867314472439585, 63.42161836787341,8
18.47874156972102, 64.41636057639153,8
20.98055354225274, 69.68858641573405,8
24.137900323083915, 71.96353328501405,8
-5.37108678937399, 47.37514805103419,24
-1.8387900533969415, 48.7665623800995,24
3.820528024676946, 39.094754178413424,24
9.986396744924562, 40.89244632628703,24
14.421967816245356, 36.18681197025785,24
21.103122379250266, 35.856208892616166,24
28.875631065163695, 36.65102115404737,24
34.85187313940987, 33.63419224417311,24
-11.000377987904386, 35.450705577421544,20
-6.847460881251802, 36.13543366612268,20
-5.445485744456178, 42.044344580973416,20
-1.4841725064797906, 42.58912714793128,20
31.305738216377087, 26.378845876931948,20
-2.5818504059588463, 48.043775649794796,13
-2.1503210054649102, 48.454172366621066,13
5.8191521285543395, 49.138166894664835,13
24.390554535707896, 35.45827633378933,13





